3981.072 0 0 0 0 0 0 0 0 0 7 0 0 7 
4466.836 0 0 0 0 0 0 0 0 7 0 0 0 7 
5011.872 0 0 0 0 0 0 0 0 7 13 0 0 20 
5623.413 0 0 0 0 0 0 0 0 0 7 0 0 7 
6309.573 0 0 0 0 0 0 0 0 0 0 0 0 0 
7079.458 0 0 0 0 0 0 0 7 0 7 0 0 13 
7943.282 7 0 0 0 0 0 0 0 0 0 0 0 7 
8912.509 0 0 0 0 0 0 0 0 0 0 0 0 0 
10000.0 0 0 0 0 0 0 0 0 0 0 0 0 0 
11220.18 0 0 0 0 0 0 0 0 0 0 0 0 0 
12589.25 0 0 0 0 0 0 0 0 0 0 0 0 0 
14125.38 0 0 0 0 0 0 0 0 0 0 0 0 0 
15848.93 0 0 0 0 0 0 0 0 0 0 0 0 0 
17782.79 0 0 0 0 0 0 0 0 0 0 0 0 0 
19952.62 0 0 0 0 0 0 0 0 0 0 0 0 0 
22387.21 0 0 0 0 0 0 0 0 0 0 0 0 0 
25118.86 0 0 0 0 0 0 0 0 7 0 0 0 7 
